device,tau,experiment,stratification,kernel,counter,label,native_counter,n,spearman_rho,undefined_reason
MI300A,expert,3,temporal,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,3,temporal,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9302293338587262,
MI300A,expert,3,temporal,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9199294649537758,
MI300A,expert,3,temporal,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9316645191273786,
MI300A,expert,3,temporal,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9145935019947021,
MI300A,expert,3,temporal,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.9101573745039494,
MI300A,expert,3,temporal,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9096114513496387,
MI300A,expert,3,temporal,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8412308282851084,
MI300A,expert,3,temporal,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,3,temporal,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8412308282851084,
MI300A,expert,3,temporal,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.831604292745061,
MI300A,expert,3,temporal,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.8209815612354814,
MI300A,expert,3,temporal,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,0.8685950530166421,
MI300A,expert,3,temporal,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,0.8231539542444236,
MI300A,expert,3,temporal,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.23963433650180974,
MI300A,expert,3,temporal,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9776322420183541,
MI300A,expert,3,temporal,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,expert,3,temporal,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9776322420183541,
MI300A,expert,3,temporal,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9730006089586469,
MI300A,expert,3,temporal,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9736700211139545,
MI300A,expert,3,temporal,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,0.9724066222557501,
MI300A,expert,3,temporal,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,-0.034121878104527166,
MI300A,expert,3,temporal,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9715319393348314,
MI300A,l1_to_l2,1,all,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9877617633928129,
MI300A,l1_to_l2,1,all,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,all,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9877617633928129,
MI300A,l1_to_l2,1,all,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9830261504703098,
MI300A,l1_to_l2,1,all,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9830261504703098,
MI300A,l1_to_l2,1,all,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.9838264596914427,
MI300A,l1_to_l2,1,all,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.08199289452852948,
MI300A,l1_to_l2,1,all,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9829937068276511,
MI300A,l1_to_l2,1,all,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.6915520038877757,
MI300A,l1_to_l2,1,all,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,all,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.6915520038877757,
MI300A,l1_to_l2,1,all,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.6911929571419789,
MI300A,l1_to_l2,1,all,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.6912033263687822,
MI300A,l1_to_l2,1,all,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.6912240662224916,
MI300A,l1_to_l2,1,all,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.2864739559106202,
MI300A,l1_to_l2,1,all,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.6911908833526179,
MI300A,l1_to_l2,1,all,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9350413787685343,
MI300A,l1_to_l2,1,all,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,all,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9350413787685343,
MI300A,l1_to_l2,1,all,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9350526013973794,
MI300A,l1_to_l2,1,all,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9350778537898125,
MI300A,l1_to_l2,1,all,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.9350666302517059,
MI300A,l1_to_l2,1,all,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.29074639874958286,
MI300A,l1_to_l2,1,all,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9350077133063631,
MI300A,l1_to_l2,1,all,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9776202159053772,
MI300A,l1_to_l2,1,all,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,all,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9776202159053772,
MI300A,l1_to_l2,1,all,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9734871927427684,
MI300A,l1_to_l2,1,all,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9735310098977698,
MI300A,l1_to_l2,1,all,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9741304379515474,
MI300A,l1_to_l2,1,all,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.867845783383734,
MI300A,l1_to_l2,1,all,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.973475509167286,
MI300A,l1_to_l2,1,all,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,1.0,
MI300A,l1_to_l2,1,all,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,all,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,1.0,
MI300A,l1_to_l2,1,all,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9824857251180847,
MI300A,l1_to_l2,1,all,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9850076260976823,
MI300A,l1_to_l2,1,all,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,0.8548690976074907,
MI300A,l1_to_l2,1,all,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,0.9430633375151518,
MI300A,l1_to_l2,1,all,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.29386684029612364,
MI300A,l1_to_l2,1,all,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9986067889022464,
MI300A,l1_to_l2,1,all,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,all,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9986067889022464,
MI300A,l1_to_l2,1,all,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9856731469598662,
MI300A,l1_to_l2,1,all,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9867593770395607,
MI300A,l1_to_l2,1,all,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,0.9867802439594064,
MI300A,l1_to_l2,1,all,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,-0.9057809577790445,
MI300A,l1_to_l2,1,all,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9856731469598662,
MI300A,l1_to_l2,1,issue,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9890261648011535,
MI300A,l1_to_l2,1,issue,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,issue,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9890261648011535,
MI300A,l1_to_l2,1,issue,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9850563475627121,
MI300A,l1_to_l2,1,issue,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9851213808567435,
MI300A,l1_to_l2,1,issue,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.9854852135601977,
MI300A,l1_to_l2,1,issue,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,0.02622198148680307,
MI300A,l1_to_l2,1,issue,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9850061033833091,
MI300A,l1_to_l2,1,issue,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.5964104755303063,
MI300A,l1_to_l2,1,issue,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,issue,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.5964104755303063,
MI300A,l1_to_l2,1,issue,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.596104405986,
MI300A,l1_to_l2,1,issue,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.5961133487012292,
MI300A,l1_to_l2,1,issue,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.5961383904451927,
MI300A,l1_to_l2,1,issue,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.5506083773617575,
MI300A,l1_to_l2,1,issue,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.5961026174912497,
MI300A,l1_to_l2,1,issue,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9392716031904055,
MI300A,l1_to_l2,1,issue,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,issue,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9392716031904055,
MI300A,l1_to_l2,1,issue,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9392772403476944,
MI300A,l1_to_l2,1,issue,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9392321459310595,
MI300A,l1_to_l2,1,issue,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.9392518739391439,
MI300A,l1_to_l2,1,issue,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.3789411870335222,
MI300A,l1_to_l2,1,issue,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9391955114995397,
MI300A,l1_to_l2,1,issue,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9882704118157294,
MI300A,l1_to_l2,1,issue,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,issue,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9882704118157294,
MI300A,l1_to_l2,1,issue,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9858239296055424,
MI300A,l1_to_l2,1,issue,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9858120977542996,
MI300A,l1_to_l2,1,issue,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9861169037463209,
MI300A,l1_to_l2,1,issue,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.7466111369098771,
MI300A,l1_to_l2,1,issue,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9857913930396887,
MI300A,l1_to_l2,1,issue,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,1.0,
MI300A,l1_to_l2,1,issue,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,issue,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,1.0,
MI300A,l1_to_l2,1,issue,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9871763288565992,
MI300A,l1_to_l2,1,issue,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9906495925073594,
MI300A,l1_to_l2,1,issue,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,0.9224978739342506,
MI300A,l1_to_l2,1,issue,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,0.8765756067808553,
MI300A,l1_to_l2,1,issue,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.544847608702678,
MI300A,l1_to_l2,1,issue,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9982032373734867,
MI300A,l1_to_l2,1,issue,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,issue,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9982032373734867,
MI300A,l1_to_l2,1,issue,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9823031326570043,
MI300A,l1_to_l2,1,issue,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9842673504071636,
MI300A,l1_to_l2,1,issue,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,0.9845255842947999,
MI300A,l1_to_l2,1,issue,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,-0.8995791453279282,
MI300A,l1_to_l2,1,issue,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9822854372743489,
MI300A,l1_to_l2,1,temporal,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9881970490998928,
MI300A,l1_to_l2,1,temporal,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,temporal,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9881970490998928,
MI300A,l1_to_l2,1,temporal,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9822039822408825,
MI300A,l1_to_l2,1,temporal,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9821921935532445,
MI300A,l1_to_l2,1,temporal,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.9831661896633039,
MI300A,l1_to_l2,1,temporal,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,0.03530614040169652,
MI300A,l1_to_l2,1,temporal,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.982156830037008,
MI300A,l1_to_l2,1,temporal,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.7805105654411872,
MI300A,l1_to_l2,1,temporal,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,temporal,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.7805105654411872,
MI300A,l1_to_l2,1,temporal,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.7800584574139129,
MI300A,l1_to_l2,1,temporal,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.7800514360276761,
MI300A,l1_to_l2,1,temporal,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.7801052715013835,
MI300A,l1_to_l2,1,temporal,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.19751414769317105,
MI300A,l1_to_l2,1,temporal,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.7800444148310367,
MI300A,l1_to_l2,1,temporal,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9333181302297274,
MI300A,l1_to_l2,1,temporal,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,temporal,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9333181302297274,
MI300A,l1_to_l2,1,temporal,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9333489372911669,
MI300A,l1_to_l2,1,temporal,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9333461365231572,
MI300A,l1_to_l2,1,temporal,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.9333181302297274,
MI300A,l1_to_l2,1,temporal,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.4174246560077185,
MI300A,l1_to_l2,1,temporal,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.933273325403652,
MI300A,l1_to_l2,1,temporal,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9529040275333626,
MI300A,l1_to_l2,1,temporal,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,temporal,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9529040275333626,
MI300A,l1_to_l2,1,temporal,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9473718694423987,
MI300A,l1_to_l2,1,temporal,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9474031435818623,
MI300A,l1_to_l2,1,temporal,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,0.9481489533525158,
MI300A,l1_to_l2,1,temporal,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,0.9049732588222746,
MI300A,l1_to_l2,1,temporal,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9473093304536885,
MI300A,l1_to_l2,1,temporal,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,1.0,
MI300A,l1_to_l2,1,temporal,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,temporal,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,1.0,
MI300A,l1_to_l2,1,temporal,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9775643741247196,
MI300A,l1_to_l2,1,temporal,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.982024174848552,
MI300A,l1_to_l2,1,temporal,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,0.8229106643542687,
MI300A,l1_to_l2,1,temporal,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,0.9590108214113665,
MI300A,l1_to_l2,1,temporal,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.16339517442232562,
MI300A,l1_to_l2,1,temporal,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9986058824951486,
MI300A,l1_to_l2,1,temporal,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,1,temporal,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9986058824951486,
MI300A,l1_to_l2,1,temporal,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9833326201690643,
MI300A,l1_to_l2,1,temporal,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9846755147505571,
MI300A,l1_to_l2,1,temporal,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,0.9861906341491274,
MI300A,l1_to_l2,1,temporal,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,-0.9064592129361935,
MI300A,l1_to_l2,1,temporal,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9833267164835398,
MI300A,l1_to_l2,2,all,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9767686972346816,
MI300A,l1_to_l2,2,all,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,2,all,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9767686972346816,
MI300A,l1_to_l2,2,all,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9753344694843256,
MI300A,l1_to_l2,2,all,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9753403225856725,
MI300A,l1_to_l2,2,all,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,0.9756653350181806,
MI300A,l1_to_l2,2,all,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.3806793116989969,
MI300A,l1_to_l2,2,all,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9752964268939117,
MI300A,l1_to_l2,2,all,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.7267000102924207,
MI300A,l1_to_l2,2,all,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,2,all,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.7267000102924207,
MI300A,l1_to_l2,2,all,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.7266258748070938,
MI300A,l1_to_l2,2,all,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.7266215146027439,
MI300A,l1_to_l2,2,all,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,0.7266607592678455,
MI300A,l1_to_l2,2,all,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,0.1719206624065507,
MI300A,l1_to_l2,2,all,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.7266215146027439,
MI300A,l1_to_l2,2,all,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9350750478673971,
MI300A,l1_to_l2,2,all,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,l1_to_l2,2,all,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.9350750478673971,
MI300A,l1_to_l2,2,all,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.9350946898547721,
MI300A,l1_to_l2,2,all,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.9350918837807927,
MI300A,l1_to_l2,2,all,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.9350974959540135,
MI300A,l1_to_l2,2,all,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.1598947023252291,
MI300A,l1_to_l2,2,all,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.9350077133063631,
MI300A,l1_to_l2,2,all,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.9880217337537001,
