platform,case,exp,tau,status,proposal,deployed,baseJ,proposedJ,accepted,baseline_us,speedup,identity_max_deviation,rejections,exclusion,path
tuolumne,sum--large,4,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/tuolumne/sum--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/sum--large/report.json
tuolumne,sum--small,4,l1_to_l2,validated,1,0,0.04000000000000001,0.0,False,0,,,"[""n_regs increased: 8 -> 11"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/sum--small/report.json
tuolumne,template_attention--default,4,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/template_attention--default/report.json
tuolumne,vector_add--large,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/vector_add--large/report.json
tuolumne,vector_add--small,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/vector_add--small/report.json
tuolumne,vector_exp--large,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/vector_exp--large/report.json
tuolumne,vector_exp--small,4,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-4/tuolumne/vector_exp--small/report.json
matrix,bf16xint16_gemm--output,5,l1_to_l2,complete,1,0,0.5093749999999999,0.0,False,207.325439453125,1.0002375934179009,0.002994296007759134,"[""n_regs increased: 210 -> 253"", ""load_instruction_count increased: 0 -> 32"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/bf16xint16_gemm--output/report.json
matrix,bf16xint16_gemm--projection,5,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/bf16xint16_gemm--projection/report.json
matrix,fp8_gemm--large,5,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/fp8_gemm--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/fp8_gemm--large/report.json
matrix,fp8_gemm--small,5,l1_to_l2,complete,2,0,1.6916666666666667,0.0,False,14.221440553665161,0.9996100281713752,0.004293613348008263,"[""n_regs increased: 96 -> 168"", ""load_instruction_count increased: 0 -> 48"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/fp8_gemm--small/report.json
matrix,gather_gemv--large,5,l1_to_l2,complete,0,0,0.0,0.0,True,56.78463935852051,1.0000338120790715,0.00016906605241850947,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/gather_gemv--large/report.json
matrix,gather_gemv--small,5,l1_to_l2,complete,0,0,0.0,0.0,True,5.752320289611816,0.9995919013234119,0.0011136663676698522,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/gather_gemv--small/report.json
matrix,gemm--asymmetric,5,l1_to_l2,complete,1,0,0.3395833333333333,0.0,False,39.20000076293945,1.0000799973120522,0.010798019576990114,"[""n_regs increased: 117 -> 128"", ""load_instruction_count increased: 0 -> 16"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/gemm--asymmetric/report.json
matrix,gemm--square,5,l1_to_l2,complete,0,0,0.003124999999999989,0.003124999999999989,True,27.526400089263916,1.001326498554643,0.0025125018437954783,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/gemm--square/report.json
matrix,int4_gemm--decode,5,l1_to_l2,complete,0,0,0.01928304036458331,0.01928304036458331,True,76.70400142669678,0.999805377170632,0.0004336675122943445,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/int4_gemm--decode/report.json
matrix,int4_gemm--prefill,5,l1_to_l2,complete,0,0,0.4170572916666666,0.4170572916666666,True,890.4505920410156,0.9999223350548904,0.0007381749214697697,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/int4_gemm--prefill/report.json
matrix,jagged_mean--large,5,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/jagged_mean--large/report.json
matrix,jagged_mean--small,5,l1_to_l2,complete,0,0,2.241348395194541e-06,2.241348395194541e-06,True,5.133439898490906,0.9993300762663484,0.0002541261184862975,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/jagged_mean--small/report.json
matrix,jagged_softmax--large,5,l1_to_l2,complete,1,0,3.0301921871674193,0.08345951682709364,False,98.27072143554688,1.000284353192224,0.0016949276020450377,"[""n_regs increased: 36 -> 40"", ""load_instruction_count increased: 8 -> 26"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/jagged_softmax--large/report.json
matrix,jagged_softmax--small,5,l1_to_l2,complete,0,0,7.473543655459646e-07,7.473543655459646e-07,True,17.32416033744812,1.0590053754899837,0.025612870452405456,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/jagged_softmax--small/report.json
matrix,jagged_sum--large,5,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/jagged_sum--large/report.json
matrix,jagged_sum--small,5,l1_to_l2,complete,0,0,2.241348395194541e-06,2.241348395194541e-06,True,5.7311999797821045,1.0000741791312782,0.0005575059784701519,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/jagged_sum--small/report.json
matrix,layer_norm--large,5,l1_to_l2,complete,0,0,0.0,0.0,True,96.29887580871582,0.9985992222793935,0.005404062438317148,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/layer_norm--large/report.json
matrix,layer_norm--small,5,l1_to_l2,complete,0,0,0.0,0.0,True,6.654080152511597,0.9992320552575572,0.000962889777773146,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/layer_norm--small/report.json
matrix,low_mem_dropout--large,5,l1_to_l2,complete,0,0,0.29250000000000004,0.29250000000000004,True,198.36223602294922,0.9998236490373801,0.0005869031885554765,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/low_mem_dropout--large/report.json
matrix,low_mem_dropout--small,5,l1_to_l2,complete,0,0,0.29250000000000004,0.29250000000000004,True,1.552640050649643,0.9979432622066864,0.004906006288140752,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/low_mem_dropout--small/report.json
matrix,softmax--large,5,l1_to_l2,complete,0,0,0.0,0.0,True,90.63743591308594,0.9981957570416864,0.0003247066070167781,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/softmax--large/report.json
matrix,softmax--small,5,l1_to_l2,complete,0,0,0.0,0.0,True,4.366720020771027,1.0000000871928048,0.0008793852643149691,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/softmax--small/report.json
matrix,sum--large,5,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/sum--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/sum--large/report.json
matrix,sum--small,5,l1_to_l2,complete,1,0,1.009375,0.0,False,10.569599866867065,0.99985879692925,0.00030279119350140604,"[""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/sum--small/report.json
matrix,template_attention--default,5,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/template_attention--default/report.json
matrix,vector_add--large,5,l1_to_l2,complete,0,0,0.0,0.0,True,261.22175216674805,1.0002997868371564,0.0007551153309890424,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/vector_add--large/report.json
matrix,vector_add--small,5,l1_to_l2,complete,0,0,0.0,0.0,True,1.5276800096035004,0.9995845637440912,0.0033431093660867273,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/vector_add--small/report.json
matrix,vector_exp--large,5,l1_to_l2,complete,0,0,0.0,0.0,True,177.6678466796875,0.9983563181279784,0.0009287511510153168,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/vector_exp--large/report.json
matrix,vector_exp--small,5,l1_to_l2,complete,0,0,0.0,0.0,True,1.5027199685573578,1.0067200356109445,0.008864566873105217,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/matrix/vector_exp--small/report.json
tuolumne,bf16xint16_gemm--output,5,l1_to_l2,prepared,1,,0.19999999999999998,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/bf16xint16_gemm--output/report.json
tuolumne,bf16xint16_gemm--projection,5,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/bf16xint16_gemm--projection/report.json
tuolumne,fp8_gemm--large,5,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/fp8_gemm--large/report.json
tuolumne,fp8_gemm--small,5,l1_to_l2,validated,2,0,0.56,0.0,False,0,,,"[""n_regs increased: 60 -> 63"", ""load_instruction_count increased: 13 -> 19"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/fp8_gemm--small/report.json
tuolumne,gather_gemv--large,5,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/gather_gemv--large/report.json
tuolumne,gather_gemv--small,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/gather_gemv--small/report.json
tuolumne,gemm--asymmetric,5,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/gemm--asymmetric/report.json
tuolumne,gemm--square,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/gemm--square/report.json
tuolumne,int4_gemm--decode,5,l1_to_l2,validated,0,0,0.019999999999999997,0.019999999999999997,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/int4_gemm--decode/report.json
tuolumne,int4_gemm--prefill,5,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/int4_gemm--prefill/report.json
tuolumne,jagged_mean--large,5,l1_to_l2,prepared,0,,0.00011356377315636312,0.00011356377315636312,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/jagged_mean--large/report.json
tuolumne,jagged_mean--small,5,l1_to_l2,validated,0,0,0.00023907716215408522,0.00023907716215408522,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/jagged_mean--small/report.json
tuolumne,jagged_softmax--large,5,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/jagged_softmax--large/report.json
tuolumne,jagged_softmax--small,5,l1_to_l2,validated,0,0,7.971779899156984e-05,7.971779899156984e-05,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/jagged_softmax--small/report.json
tuolumne,jagged_sum--large,5,l1_to_l2,prepared,0,,0.00011356377315636312,0.00011356377315636312,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/jagged_sum--large/report.json
tuolumne,jagged_sum--small,5,l1_to_l2,validated,0,0,0.00023907716215408522,0.00023907716215408522,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/jagged_sum--small/report.json
tuolumne,layer_norm--large,5,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/layer_norm--large/report.json
tuolumne,layer_norm--small,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/layer_norm--small/report.json
tuolumne,low_mem_dropout--large,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/low_mem_dropout--large/report.json
tuolumne,low_mem_dropout--small,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/low_mem_dropout--small/report.json
tuolumne,softmax--large,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/softmax--large/report.json
tuolumne,softmax--small,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/softmax--small/report.json
tuolumne,sum--large,5,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/tuolumne/sum--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/sum--large/report.json
tuolumne,sum--small,5,l1_to_l2,validated,1,0,0.04000000000000001,0.0,False,0,,,"[""n_regs increased: 8 -> 11"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/sum--small/report.json
tuolumne,template_attention--default,5,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/template_attention--default/report.json
tuolumne,vector_add--large,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/vector_add--large/report.json
tuolumne,vector_add--small,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/vector_add--small/report.json
tuolumne,vector_exp--large,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/vector_exp--large/report.json
tuolumne,vector_exp--small,5,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-5/tuolumne/vector_exp--small/report.json
matrix,bf16xint16_gemm--output,6,l1_to_l2,complete,1,0,0.5093749999999999,0.0,False,207.53280639648438,0.9998129566761578,0.00018816849454550422,"[""n_regs increased: 210 -> 254"", ""load_instruction_count increased: 0 -> 32"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/bf16xint16_gemm--output/report.json
matrix,bf16xint16_gemm--projection,6,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/bf16xint16_gemm--projection/report.json
matrix,fp8_gemm--large,6,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/fp8_gemm--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/fp8_gemm--large/report.json
matrix,fp8_gemm--small,6,l1_to_l2,complete,2,0,1.6916666666666667,0.0,False,14.165120124816895,0.999593960654929,0.0005424926776538275,"[""n_regs increased: 96 -> 231"", ""load_instruction_count increased: 0 -> 48"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/fp8_gemm--small/report.json
matrix,gather_gemv--large,6,l1_to_l2,complete,0,0,0.0,0.0,True,56.752638816833496,1.0000789222689124,0.00019172125443511767,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/gather_gemv--large/report.json
matrix,gather_gemv--small,6,l1_to_l2,complete,0,0,0.0,0.0,True,5.730559825897217,0.9992183476753662,0.001340792377597988,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/gather_gemv--small/report.json
matrix,gemm--asymmetric,6,l1_to_l2,complete,1,0,0.3395833333333333,0.0,False,39.071359634399414,0.99667872362221,0.0170080613344481,"[""n_regs increased: 117 -> 128"", ""load_instruction_count increased: 0 -> 16"", ""instruction count increased by more than the declared 10% budget"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/gemm--asymmetric/report.json
matrix,gemm--square,6,l1_to_l2,complete,0,0,0.003124999999999989,0.003124999999999989,True,27.519359588623047,1.0031187945436437,0.002663706953587641,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/gemm--square/report.json
matrix,int4_gemm--decode,6,l1_to_l2,complete,1,1,0.01928304036458331,0.006249999999999978,True,76.71872138977051,0.915920210351426,0.00035856183340099435,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/int4_gemm--decode/report.json
matrix,int4_gemm--prefill,6,l1_to_l2,complete,1,0,0.4170572916666666,0.0003906249999999986,False,889.8585510253906,0.9999005105275318,0.0003186469685630966,"[""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/int4_gemm--prefill/report.json
matrix,jagged_mean--large,6,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/jagged_mean--large/report.json
matrix,jagged_mean--small,6,l1_to_l2,complete,0,0,2.241348395194541e-06,2.241348395194541e-06,True,5.155199766159058,0.9995392123070814,0.0004968364991477792,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/jagged_mean--small/report.json
matrix,jagged_softmax--large,6,l1_to_l2,complete,1,0,3.0301921871674193,0.08345951682709364,False,98.3244800567627,1.0008121491251103,0.0018914859321828015,"[""n_regs increased: 36 -> 40"", ""load_instruction_count increased: 8 -> 26"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/jagged_softmax--large/report.json
matrix,jagged_softmax--small,6,l1_to_l2,complete,0,0,7.473543655459646e-07,7.473543655459646e-07,True,17.3196804523468,1.0584861085505577,0.02608635529402914,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/jagged_softmax--small/report.json
matrix,jagged_sum--large,6,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/jagged_sum--large/report.json
matrix,jagged_sum--small,6,l1_to_l2,complete,0,0,2.241348395194541e-06,2.241348395194541e-06,True,5.7311999797821045,0.9998878862381846,0.00011178368670106131,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/jagged_sum--small/report.json
matrix,layer_norm--large,6,l1_to_l2,complete,0,0,0.0,0.0,True,96.29311561584473,0.9987146433220158,0.005476863538424581,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/layer_norm--large/report.json
matrix,layer_norm--small,6,l1_to_l2,complete,0,0,0.0,0.0,True,6.653439998626709,0.9995512524229795,0.0016375523325049546,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/layer_norm--small/report.json
matrix,low_mem_dropout--large,6,l1_to_l2,complete,1,0,0.29250000000000004,0.0,False,198.39040756225586,1.0000193540918616,0.0005803943760083197,"[""load_instruction_count increased: 3 -> 9"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/low_mem_dropout--large/report.json
matrix,low_mem_dropout--small,6,l1_to_l2,complete,1,0,0.29250000000000004,0.0,False,1.5507200360298157,0.9931686373893098,0.004938308984646755,"[""load_instruction_count increased: 3 -> 9"", ""lowered memory instruction widths/counts changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/low_mem_dropout--small/report.json
matrix,softmax--large,6,l1_to_l2,complete,0,0,0.0,0.0,True,90.6214427947998,0.9978390425584257,0.000522334754309739,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/softmax--large/report.json
matrix,softmax--small,6,l1_to_l2,complete,0,0,0.0,0.0,True,4.36735987663269,0.999951102876967,0.0005866184604572666,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/softmax--small/report.json
matrix,sum--large,6,l1_to_l2,failed,0,,,,,0,,,null,"{""category"": ""search"", ""message"": ""FileNotFoundError: [Errno 2] No such file or directory: '/usr/WS1/dnicho/record-replay/relay/triton/experiments/results/search-v2/shared/matrix/sum--large/capture.json'""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/sum--large/report.json
matrix,sum--small,6,l1_to_l2,complete,1,0,1.009375,0.0,False,10.570240020751953,0.9994755002384166,0.0007866981616468927,"[""instruction count increased by more than the declared 10% budget""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/sum--small/report.json
matrix,template_attention--default,6,l1_to_l2,incomplete,0,,,,,0,,,null,"{""category"": ""preflight_incomplete"", ""message"": ""Preflight did not finish; inspect the recorded scheduler job/log before retrying""}",triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/template_attention--default/report.json
matrix,vector_add--large,6,l1_to_l2,complete,0,0,0.0,0.0,True,261.22432708740234,1.000334958035,0.0007207770392947399,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/vector_add--large/report.json
matrix,vector_add--small,6,l1_to_l2,complete,0,0,0.0,0.0,True,1.5296000242233276,0.9968066380713383,0.0016694617356066699,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/vector_add--small/report.json
matrix,vector_exp--large,6,l1_to_l2,complete,0,0,0.0,0.0,True,177.65119552612305,0.9983012288605526,0.000878163620106398,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/vector_exp--large/report.json
matrix,vector_exp--small,6,l1_to_l2,complete,0,0,0.0,0.0,True,1.4815999567508698,0.9964143024779168,0.00558423488531079,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/matrix/vector_exp--small/report.json
tuolumne,bf16xint16_gemm--output,6,l1_to_l2,prepared,1,,0.19999999999999998,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/bf16xint16_gemm--output/report.json
tuolumne,bf16xint16_gemm--projection,6,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/bf16xint16_gemm--projection/report.json
tuolumne,fp8_gemm--large,6,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/fp8_gemm--large/report.json
tuolumne,fp8_gemm--small,6,l1_to_l2,validated,2,0,0.56,0.0,False,0,,,"[""n_regs increased: 60 -> 64"", ""n_spills increased: 0 -> 6"", ""load_instruction_count increased: 13 -> 24"", ""execution layout encodings changed"", ""instruction count increased by more than the declared 10% budget"", ""matrix instruction forms changed"", ""lowered memory instruction widths/counts changed"", ""matrix instruction count changed""]",null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/fp8_gemm--small/report.json
tuolumne,gather_gemv--large,6,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/gather_gemv--large/report.json
tuolumne,gather_gemv--small,6,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/gather_gemv--small/report.json
tuolumne,gemm--asymmetric,6,l1_to_l2,prepared,0,,0.0,0.0,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/gemm--asymmetric/report.json
tuolumne,gemm--square,6,l1_to_l2,validated,0,0,0.0,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/gemm--square/report.json
tuolumne,int4_gemm--decode,6,l1_to_l2,validated,1,1,0.019999999999999997,0.0,True,0,,,[],null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/int4_gemm--decode/report.json
tuolumne,int4_gemm--prefill,6,l1_to_l2,running,0,,,,,0,,,null,null,triton/experiments/results/search-v2/tau-profiles/l1_to_l2/experiment-6/tuolumne/int4_gemm--prefill/report.json
