Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_WRITE_REQ_sum,TCC_REQ_sum,TCC_HIT_sum,TCC_MISS_sum,FETCH_SIZE,WRITE_SIZE,DispatchNs,BeginNs,EndNs,CompleteNs
40,"atax_tmp_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,49,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358ec0,16448.0000000000,4096.0000000000,32.0000000000,4238.0000000000,62.0000000000,4176.0000000000,525.7500000000,2.0000000000,344873781066604,344873781690380,344873781736540,344873781736019
41,"atax_y_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,50,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358f00,32832.0000000000,4224.0000000000,32.0000000000,4404.0000000000,224.0000000000,4180.0000000000,526.8750000000,2.0000000000,344873781679759,344873781971742,344873782006422,344873782138752
42,"atax_tmp_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,51,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358ec0,16448.0000000000,4096.0000000000,32.0000000000,4238.0000000000,62.0000000000,4176.0000000000,525.7500000000,2.0000000000,344873781960831,344873782605425,344873782651306,344873782651017
43,"atax_y_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,52,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358f00,32832.0000000000,4224.0000000000,32.0000000000,4340.0000000000,159.0000000000,4181.0000000000,526.7500000000,2.0000000000,344873782595166,344873782873507,344873782908027,344873783051420
44,"atax_tmp_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,53,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358ec0,16448.0000000000,4096.0000000000,32.0000000000,4238.0000000000,62.0000000000,4176.0000000000,525.7500000000,2.0000000000,344873782863828,344873783606691,344873783652092,344873783652855
45,"atax_y_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,54,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358f00,32832.0000000000,4224.0000000000,32.0000000000,4372.0000000000,191.0000000000,4181.0000000000,526.5000000000,2.0000000000,344873783595455,344873783888973,344873783923613,344873784020138
46,"atax_tmp_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,57,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358ec0,16448.0000000000,4096.0000000000,32.0000000000,4238.0000000000,62.0000000000,4176.0000000000,525.7500000000,2.0000000000,344873784038608,344873784603917,344873784650038,344873784648693
47,"atax_y_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,58,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358f00,32832.0000000000,4192.0000000000,32.0000000000,4410.0000000000,224.0000000000,4186.0000000000,526.7500000000,2.0000000000,344873784593963,344873784886119,344873784920599,344873785014846
48,"atax_tmp_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,59,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358ec0,16448.0000000000,4096.0000000000,32.0000000000,4238.0000000000,62.0000000000,4176.0000000000,525.7500000000,2.0000000000,344873784875195,344873785487922,344873785533043,344873785532031
49,"atax_y_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,60,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358f00,32832.0000000000,4256.0000000000,32.0000000000,4340.0000000000,159.0000000000,4181.0000000000,526.3750000000,2.0000000000,344873785477750,344873785760564,344873785795204,344873785901754
50,"atax_tmp_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,61,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358ec0,16448.0000000000,4096.0000000000,32.0000000000,4238.0000000000,62.0000000000,4176.0000000000,525.7500000000,2.0000000000,344873785750602,344873786348648,344873786395048,344873786394568
51,"atax_y_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,62,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358f00,32832.0000000000,4096.0000000000,32.0000000000,4376.0000000000,192.0000000000,4184.0000000000,526.3750000000,2.0000000000,344873786338207,344873786675090,344873786709170,344873786754671
52,"atax_tmp_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,63,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358ec0,16448.0000000000,4096.0000000000,32.0000000000,4238.0000000000,62.0000000000,4176.0000000000,525.7500000000,2.0000000000,344873786664300,344873787270893,344873787316293,344873787317335
53,"atax_y_kernel(double const*, double const*, double*, unsigned int) [clone .kd]",4,0,64,496647,496647,256,128,0,0,12,4,32,64,0x0,0x155555358f00,32832.0000000000,4192.0000000000,32.0000000000,4374.0000000000,192.0000000000,4182.0000000000,526.8750000000,2.0000000000,344873787260945,344873787564415,344873787598535,344873787680418
